时间	设备名称	片上时间()	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(?t)	磁场Y(?t)	磁场Z(?t)	温度(℃)	电量()	信号()	版本号()
15:48:32.002	WT5500002992(2).wplay	2024-10-8 15:15:24.815	0.010	0.001	1.002	-0.061	-0.061	0.000	0.181	-0.461	135.472	93.262	-95.312	-27.539	39.6	3.71	-53	13011
15:48:32.005	WT5500002992(2).wplay	2024-10-8 15:15:24.893	0.011	0.998	-0.042	0.061	0.000	0.000	92.346	-0.599	147.870	80.273	-57.715	131.250	40.1	3.67	-63	13011
15:48:32.005	WT5500002992(2).wplay	2024-10-8 15:15:24.915	0.010	0.004	1.005	0.000	0.000	0.000	0.181	-0.467	135.472	93.359	-95.312	-27.539	39.6	3.71	-53	13011
15:48:32.018	WT5500002992(2).wplay	2024-10-8 15:15:25.15	0.014	1.004	-0.041	0.000	0.000	0.000	92.351	-0.604	147.859	80.762	-57.617	131.250	40.1	3.67	-63	13011
15:48:32.025	WT5500002992(2).wplay	2024-10-8 15:15:25.115	0.015	0.996	-0.042	0.000	0.000	0.000	92.346	-0.604	147.859	80.273	-57.520	131.250	40.1	3.67	-63	13011
15:48:32.046	WT5500002992(2).wplay	2024-10-8 15:15:25.293	0.003	0.997	-0.040	0.244	0.000	-0.061	92.351	-0.599	147.859	80.273	-57.617	131.348	40.1	3.67	-63	13011
15:48:32.047	WT5500002992(2).wplay	2024-10-8 15:15:25.315	0.006	0.001	1.011	0.000	0.000	0.000	0.187	-0.456	135.472	93.555	-95.312	-27.441	39.6	3.72	-53	13011
15:48:32.047	WT5500002992(2).wplay	2024-10-8 15:15:25.415	0.006	0.999	-0.039	-0.061	0.000	0.000	92.351	-0.593	147.859	80.469	-57.617	131.250	40.1	3.67	-63	13011
15:48:32.051	WT5500002992(2).wplay	2024-10-8 15:15:25.515	0.010	1.000	-0.040	0.000	0.000	0.000	92.346	-0.599	147.859	80.176	-57.520	131.250	40.1	3.67	-63	13011
15:48:32.084	WT5500002992(2).wplay	2024-10-8 15:15:25.615	0.011	0.998	-0.042	0.000	0.000	0.000	92.351	-0.599	147.859	80.176	-57.617	131.348	40.1	3.67	-63	13011
15:48:32.089	WT5500002992(2).wplay	2024-10-8 15:15:25.715	0.011	0.996	-0.042	-0.061	0.000	0.000	92.351	-0.599	147.859	80.273	-57.520	131.250	40.1	3.67	-63	13011
15:48:32.093	WT5500002992(2).wplay	2024-10-8 15:15:25.815	0.013	0.994	-0.041	0.000	0.000	0.000	92.346	-0.599	147.859	80.176	-57.812	131.543	40.2	3.67	-63	13011
15:48:32.102	WT5500002992(2).wplay	2024-10-8 15:15:25.915	0.013	0.992	-0.041	0.061	0.000	-0.061	92.351	-0.599	147.859	80.273	-57.617	131.445	40.1	3.67	-63	13011
15:48:32.104	WT5500002992(2).wplay	2024-10-8 15:15:26.15	0.012	1.002	-0.043	0.061	0.000	0.000	92.351	-0.599	147.865	80.273	-57.617	131.348	40.1	3.67	-63	13011
15:48:32.109	WT5500002992(2).wplay	2024-10-8 15:15:26.115	0.012	0.999	-0.042	0.122	0.000	-0.122	92.351	-0.599	147.865	80.176	-57.617	131.250	40.2	3.67	-67	13011
15:48:32.123	WT5500002992(2).wplay	2024-10-8 15:15:26.193	0.008	0.996	-0.039	0.000	0.000	-0.061	92.346	-0.599	147.859	80.273	-57.520	131.250	40.1	3.67	-67	13011
15:48:32.123	WT5500002992(2).wplay	2024-10-8 15:15:26.215	0.011	0.003	1.002	-0.061	-0.061	0.000	0.176	-0.461	135.478	93.359	-95.117	-27.344	39.7	3.72	-55	13011
15:48:32.124	WT5500002992(2).wplay	2024-10-8 15:15:26.315	0.011	0.996	-0.042	0.000	0.000	0.000	92.346	-0.599	147.859	80.273	-57.520	131.348	40.1	3.67	-67	13011
15:48:32.137	WT5500002992(2).wplay	2024-10-8 15:15:26.415	0.010	0.998	-0.040	-0.061	0.000	0.000	92.346	-0.599	147.865	80.176	-57.617	131.250	40.1	3.67	-67	13011
15:48:32.138	WT5500002992(2).wplay	2024-10-8 15:15:26.393	0.006	1.001	-0.041	0.061	0.000	0.000	92.346	-0.593	147.865	80.176	-57.617	131.445	40.1	3.67	-67	13011
15:48:32.139	WT5500002992(2).wplay	2024-10-8 15:15:26.493	0.010	0.002	1.004	0.183	0.000	0.000	0.181	-0.467	135.478	93.359	-95.215	-27.539	39.6	3.72	-55	13011
15:48:32.140	WT5500002992(2).wplay	2024-10-8 15:15:26.515	0.011	0.004	1.007	0.061	0.122	0.000	0.187	-0.467	135.472	93.359	-95.117	-27.441	39.6	3.72	-55	13011
15:48:32.151	WT5500002992(2).wplay	2024-10-8 15:15:26.593	0.005	1.001	-0.043	0.000	0.000	0.000	92.340	-0.599	147.865	80.176	-57.520	131.250	40.1	3.67	-67	13011
15:48:32.151	WT5500002992(2).wplay	2024-10-8 15:15:26.615	0.009	0.001	1.009	0.061	0.061	0.000	0.187	-0.461	135.478	93.359	-95.312	-27.539	39.6	3.72	-55	13011
15:48:32.155	WT5500002992(2).wplay	2024-10-8 15:15:26.715	0.008	1.007	-0.041	0.000	0.000	0.000	92.346	-0.593	147.865	80.273	-57.520	131.348	40.1	3.67	-67	13011
15:48:32.155	WT5500002992(2).wplay	2024-10-8 15:15:26.693	0.006	0.995	-0.041	0.000	0.000	0.000	92.346	-0.599	147.865	80.176	-57.617	131.348	40.1	3.67	-67	13011
15:48:32.168	WT5500002992(2).wplay	2024-10-8 15:15:26.793	0.004	0.003	1.005	-0.061	-0.061	0.000	0.181	-0.467	135.478	93.359	-95.117	-27.539	39.6	3.72	-55	13011
15:48:32.169	WT5500002992(2).wplay	2024-10-8 15:15:26.815	0.006	0.000	1.005	-0.244	-0.183	0.000	0.187	-0.467	135.478	93.359	-95.215	-27.441	39.6	3.72	-53	13011
15:48:32.181	WT5500002992(2).wplay	2024-10-8 15:15:26.993	0.009	0.991	-0.038	-0.122	0.000	0.061	92.346	-0.593	147.865	80.273	-57.617	131.250	40.1	3.67	-67	13011
15:48:32.182	WT5500002992(2).wplay	2024-10-8 15:15:27.15	0.011	0.003	1.003	0.061	0.061	0.000	0.187	-0.467	135.478	93.359	-95.312	-27.441	39.6	3.72	-53	13011
15:48:32.197	WT5500002992(2).wplay	2024-10-8 15:15:27.115	0.012	1.000	-0.042	0.061	0.000	-0.061	92.351	-0.593	147.865	80.176	-57.715	131.250	40.1	3.67	-66	13011
15:48:32.197	WT5500002992(2).wplay	2024-10-8 15:15:27.215	0.011	0.997	-0.042	0.000	0.000	0.000	92.351	-0.593	147.865	80.176	-57.715	131.445	40.1	3.67	-66	13011
15:48:32.214	WT5500002992(2).wplay	2024-10-8 15:15:27.415	0.011	0.995	-0.041	0.000	0.000	0.000	92.357	-0.593	147.865	80.273	-57.617	131.348	40.1	3.67	-66	13011
15:48:32.225	WT5500002992(2).wplay	2024-10-8 15:15:27.593	0.007	0.997	-0.042	0.000	0.000	0.000	92.351	-0.593	147.865	80.176	-57.617	131.348	40.1	3.67	-66	13011
15:48:32.226	WT5500002992(2).wplay	2024-10-8 15:15:27.615	0.010	0.003	1.006	0.000	0.000	0.000	0.187	-0.461	135.483	93.359	-95.117	-27.539	39.6	3.72	-53	13011
15:48:32.237	WT5500002992(2).wplay	2024-10-8 15:15:27.715	0.011	0.999	-0.042	0.000	0.000	0.000	92.351	-0.599	147.859	80.273	-57.520	131.348	40.1	3.67	-66	13011
15:48:32.237	WT5500002992(2).wplay	2024-10-8 15:15:27.815	0.012	0.997	-0.040	0.000	0.000	0.000	92.351	-0.599	147.865	80.176	-57.520	131.348	40.1	3.67	-66	13011
15:48:32.244	WT5500002992(2).wplay	2024-10-8 15:15:27.915	0.011	0.997	-0.041	0.000	0.000	0.000	92.351	-0.599	147.865	80.176	-57.520	131.250	40.1	3.67	-66	13011
15:48:32.252	WT5500002992(2).wplay	2024-10-8 15:15:27.993	0.008	0.999	-0.041	0.000	0.000	0.000	92.351	-0.599	147.865	80.273	-57.617	131.152	40.1	3.67	-66	13011
15:48:32.252	WT5500002992(2).wplay	2024-10-8 15:15:28.15	0.011	0.003	1.004	0.000	0.000	0.000	0.181	-0.461	135.478	93.359	-95.215	-27.539	39.6	3.72	-57	13011
15:48:32.260	WT5500002992(2).wplay	2024-10-8 15:15:28.93	0.007	0.996	-0.041	0.000	0.000	0.000	92.351	-0.599	147.865	80.273	-57.520	131.250	40.1	3.67	-66	13011
15:48:32.261	WT5500002992(2).wplay	2024-10-8 15:15:28.115	0.010	0.003	1.006	0.000	0.000	0.000	0.187	-0.461	135.478	93.359	-95.215	-27.441	39.6	3.71	-57	13011
15:48:32.270	WT5500002992(2).wplay	2024-10-8 15:15:28.193	0.008	0.999	-0.042	0.000	0.000	0.000	92.351	-0.599	147.865	80.176	-57.617	131.250	40.1	3.67	-66	13011
15:48:32.271	WT5500002992(2).wplay	2024-10-8 15:15:28.215	0.011	0.003	1.005	0.000	0.000	0.000	0.187	-0.461	135.483	93.262	-95.312	-27.441	39.7	3.71	-57	13011
15:48:32.277	WT5500002992(2).wplay	2024-10-8 15:15:28.315	0.011	0.998	-0.041	0.000	0.000	0.000	92.351	-0.599	147.865	80.273	-57.617	131.250	40.1	3.67	-66	13011
15:48:32.301	WT5500002992(2).wplay	2024-10-8 15:15:28.593	0.008	0.997	-0.041	0.000	0.000	0.000	92.351	-0.604	147.865	80.176	-57.617	131.250	40.1	3.67	-66	13011
15:48:32.302	WT5500002992(2).wplay	2024-10-8 15:15:28.615	0.011	0.002	1.005	0.000	0.000	0.000	0.187	-0.461	135.483	93.359	-95.215	-27.637	39.6	3.71	-57	13011
15:48:32.308	WT5500002992(2).wplay	2024-10-8 15:15:28.715	0.011	0.998	-0.041	0.000	0.000	0.000	92.351	-0.604	147.865	80.273	-57.520	131.348	40.1	3.67	-66	13011
15:48:32.324	WT5500002992(2).wplay	2024-10-8 15:15:28.815	0.012	0.997	-0.042	0.000	0.000	0.000	92.351	-0.604	147.865	80.273	-57.715	131.250	40.1	3.67	-66	13011
15:48:32.324	WT5500002992(2).wplay	2024-10-8 15:15:28.893	0.009	0.997	-0.042	0.000	0.000	0.000	92.351	-0.604	147.865	80.273	-57.617	131.250	40.1	3.67	-66	13011
15:48:32.325	WT5500002992(2).wplay	2024-10-8 15:15:28.915	0.011	0.004	1.006	0.000	0.000	0.000	0.187	-0.456	135.478	93.359	-95.312	-27.441	39.6	3.71	-53	13011
15:48:32.339	WT5500002992(2).wplay	2024-10-8 15:15:29.15	0.010	0.998	-0.041	0.000	0.000	0.000	92.351	-0.604	147.865	80.176	-57.520	131.348	40.2	3.67	-66	13011
15:48:32.340	WT5500002992(2).wplay	2024-10-8 15:15:29.93	0.008	0.998	-0.043	0.000	0.000	0.000	92.351	-0.604	147.865	80.273	-57.617	131.348	40.1	3.67	-63	13011
15:48:32.344	WT5500002992(2).wplay	2024-10-8 15:15:29.193	0.006	0.002	1.005	0.000	0.000	0.000	0.187	-0.456	135.478	93.262	-95.312	-27.441	39.6	3.71	-53	13011
15:48:32.346	WT5500002992(2).wplay	2024-10-8 15:15:29.215	0.009	0.003	1.007	0.000	0.000	0.000	0.187	-0.456	135.483	93.262	-95.312	-27.441	39.6	3.71	-53	13011
15:48:32.357	WT5500002992(2).wplay	2024-10-8 15:15:29.315	0.011	0.997	-0.041	0.000	0.000	0.000	92.351	-0.604	147.865	80.176	-57.617	131.250	40.1	3.67	-63	13011
15:48:32.359	WT5500002992(2).wplay	2024-10-8 15:15:29.393	0.009	0.998	-0.041	0.000	0.000	0.000	92.351	-0.604	147.865	80.273	-57.715	131.055	40.1	3.67	-63	13011
15:48:32.361	WT5500002992(2).wplay	2024-10-8 15:15:29.415	0.011	0.004	1.009	0.000	0.000	0.000	0.187	-0.456	135.483	93.359	-95.215	-27.441	39.6	3.71	-53	13011
15:48:32.371	WT5500002992(2).wplay	2024-10-8 15:15:29.493	0.009	0.991	-0.040	0.000	0.000	0.000	92.351	-0.604	147.865	80.273	-57.617	131.348	40.2	3.67	-63	13011
15:48:32.372	WT5500002992(2).wplay	2024-10-8 15:15:29.515	0.011	0.003	1.007	0.000	0.000	0.000	0.187	-0.456	135.483	93.359	-95.312	-27.539	39.6	3.71	-53	13011
15:48:32.384	WT5500002992(2).wplay	2024-10-8 15:15:29.593	0.008	1.002	-0.040	0.000	0.000	0.000	92.357	-0.604	147.865	80.176	-57.520	131.250	40.1	3.67	-63	13011
15:48:32.384	WT5500002992(2).wplay	2024-10-8 15:15:29.615	0.010	0.004	1.005	0.000	0.000	0.000	0.187	-0.456	135.483	93.359	-95.215	-27.539	39.6	3.71	-53	13011
15:48:32.387	WT5500002992(2).wplay	2024-10-8 15:15:29.693	0.006	1.003	-0.043	0.000	0.000	0.000	92.351	-0.604	147.865	80.273	-57.617	131.250	40.1	3.67	-63	13011
15:48:32.388	WT5500002992(2).wplay	2024-10-8 15:15:29.715	0.011	0.001	1.003	0.000	0.000	0.000	0.187	-0.461	135.483	93.359	-95.410	-27.539	39.6	3.71	-53	13011
15:48:32.394	WT5500002992(2).wplay	2024-10-8 15:15:29.793	0.007	0.995	-0.040	0.000	0.000	0.000	92.351	-0.604	147.865	80.371	-57.422	131.348	40.1	3.67	-63	13011
15:48:32.394	WT5500002992(2).wplay	2024-10-8 15:15:29.815	0.012	0.002	1.009	0.000	0.000	0.000	0.187	-0.456	135.483	93.359	-95.312	-27.441	39.6	3.71	-52	13011
15:48:32.407	WT5500002992(2).wplay	2024-10-8 15:15:29.893	0.005	0.998	-0.041	0.000	0.000	0.000	92.351	-0.604	147.865	80.273	-57.520	131.348	40.1	3.67	-63	13011
15:48:32.407	WT5500002992(2).wplay	2024-10-8 15:15:29.915	0.011	0.005	1.005	0.061	0.061	0.000	0.187	-0.461	135.483	93.359	-95.215	-27.441	39.6	3.71	-52	13011
15:48:32.433	WT5500002992(2).wplay	2024-10-8 15:15:30.115	0.009	1.003	-0.045	0.000	0.000	0.000	92.351	-0.604	147.859	80.371	-57.617	131.250	40.1	3.67	-63	13011
15:48:32.434	WT5500002992(2).wplay	2024-10-8 15:15:30.215	0.011	1.000	-0.042	0.000	0.000	0.000	92.351	-0.610	147.859	80.273	-57.617	131.250	40.2	3.67	-60	13011
15:48:32.438	WT5500002992(2).wplay	2024-10-8 15:15:30.315	0.010	0.998	-0.041	0.000	0.000	0.000	92.351	-0.604	147.859	80.176	-57.715	131.348	40.1	3.67	-60	13011
15:48:32.439	WT5500002992(2).wplay	2024-10-8 15:15:30.293	0.009	1.000	-0.042	0.000	0.000	0.000	92.351	-0.604	147.854	80.566	-57.715	131.250	40.1	3.67	-60	13011
15:48:32.441	WT5500002992(2).wplay	2024-10-8 15:15:30.415	0.010	0.004	1.008	0.000	0.000	0.000	0.192	-0.456	135.483	93.457	-95.312	-27.441	39.6	3.72	-52	13011
15:48:32.442	WT5500002992(2).wplay	2024-10-8 15:15:30.393	0.007	1.000	-0.042	-0.122	0.000	0.000	92.357	-0.604	147.854	80.273	-57.520	131.250	40.1	3.67	-60	13011
15:48:32.452	WT5500002992(2).wplay	2024-10-8 15:15:30.493	0.009	0.004	1.013	0.183	0.122	0.000	0.192	-0.456	135.483	93.262	-95.117	-27.441	39.6	3.72	-52	13011
15:48:32.453	WT5500002992(2).wplay	2024-10-8 15:15:30.515	0.011	0.003	1.006	0.061	0.061	0.000	0.192	-0.456	135.478	93.359	-95.215	-27.441	39.6	3.72	-52	13011
15:48:32.467	WT5500002992(2).wplay	2024-10-8 15:15:30.615	0.010	1.000	-0.041	0.000	0.000	0.000	92.357	-0.604	147.854	80.371	-57.520	131.250	40.1	3.67	-60	13011
15:48:32.467	WT5500002992(2).wplay	2024-10-8 15:15:30.693	0.008	0.988	-0.040	0.000	0.000	0.000	92.357	-0.604	147.854	80.273	-57.617	131.250	40.1	3.67	-60	13011
15:48:32.469	WT5500002992(2).wplay	2024-10-8 15:15:30.715	0.009	0.006	1.025	0.061	0.000	0.000	0.192	-0.456	135.478	93.359	-95.312	-27.539	39.6	3.72	-52	13011
15:48:32.475	WT5500002992(2).wplay	2024-10-8 15:15:30.815	0.011	1.005	-0.041	-0.366	0.000	0.122	92.362	-0.599	147.854	80.273	-57.617	131.250	40.1	3.67	-60	13011
15:48:32.486	WT5500002992(2).wplay	2024-10-8 15:15:30.915	0.015	0.992	-0.040	0.183	0.000	-0.122	92.357	-0.604	147.854	80.176	-57.617	131.250	40.1	3.67	-60	13011
15:48:32.487	WT5500002992(2).wplay	2024-10-8 15:15:30.993	0.008	0.989	-0.040	0.122	0.000	-0.061	92.357	-0.599	147.854	80.273	-57.617	131.348	40.1	3.67	-60	13011
15:48:32.511	WT5500002992(2).wplay	2024-10-8 15:15:31.93	0.006	0.005	1.012	-0.061	-0.061	0.000	0.187	-0.456	135.483	93.359	-95.215	-27.441	39.6	3.72	-55	13011
15:48:32.512	WT5500002992(2).wplay	2024-10-8 15:15:31.215	0.011	0.002	1.008	0.122	0.122	0.000	0.192	-0.461	135.483	93.359	-95.215	-27.539	39.7	3.72	-55	13011
15:48:32.521	WT5500002992(2).wplay	2024-10-8 15:15:31.393	0.008	0.992	-0.041	0.122	0.000	0.000	92.357	-0.599	147.854	80.273	-57.520	131.348	40.1	3.67	-65	13011
15:48:32.523	WT5500002992(2).wplay	2024-10-8 15:15:31.415	0.008	0.004	1.011	0.000	-0.061	0.000	0.181	-0.467	135.478	93.262	-95.117	-27.441	39.6	3.72	-55	13011
15:48:32.535	WT5500002992(2).wplay	2024-10-8 15:15:31.493	0.005	1.000	-0.041	0.122	0.000	0.000	92.362	-0.599	147.859	80.176	-57.617	131.250	40.1	3.67	-65	13011
15:48:32.535	WT5500002992(2).wplay	2024-10-8 15:15:31.515	0.007	0.000	0.994	-0.366	-0.244	0.000	0.187	-0.467	135.478	93.262	-95.215	-27.441	39.6	3.72	-55	13011
15:48:32.539	WT5500002992(2).wplay	2024-10-8 15:15:31.615	0.008	1.003	-0.041	-0.610	0.000	0.244	92.362	-0.599	147.859	80.273	-57.422	131.348	40.2	3.67	-65	13011
15:48:32.545	WT5500002992(2).wplay	2024-10-8 15:15:31.693	0.007	1.003	-0.042	0.000	0.000	0.000	92.357	-0.599	147.859	80.176	-57.520	131.250	40.2	3.67	-65	13011
15:48:32.547	WT5500002992(2).wplay	2024-10-8 15:15:31.715	0.012	0.002	1.005	0.000	0.000	0.000	0.170	-0.483	135.478	93.262	-95.312	-27.539	39.6	3.72	-55	13011
15:48:32.555	WT5500002992(2).wplay	2024-10-8 15:15:31.815	0.014	0.995	-0.040	0.000	0.000	0.000	92.351	-0.610	147.859	80.273	-57.520	131.152	40.2	3.67	-65	13011
15:48:32.574	WT5500002992(2).wplay	2024-10-8 15:15:31.893	0.005	0.995	-0.041	0.000	0.000	0.000	92.351	-0.610	147.859	80.176	-57.617	131.348	40.1	3.67	-65	13011
15:48:32.574	WT5500002992(2).wplay	2024-10-8 15:15:31.915	0.011	0.001	1.009	-0.122	-0.122	0.000	0.165	-0.483	135.483	93.262	-95.215	-27.441	39.6	3.72	-52	13011
15:48:32.575	WT5500002992(2).wplay	2024-10-8 15:15:32.15	0.009	1.001	-0.041	-0.122	0.000	0.000	92.346	-0.610	147.859	80.273	-57.715	131.152	40.2	3.67	-65	13011
15:48:32.576	WT5500002992(2).wplay	2024-10-8 15:15:32.115	0.012	0.996	-0.040	0.000	0.000	0.000	92.346	-0.615	147.859	80.273	-57.520	131.250	40.1	3.67	-64	13011
15:48:32.583	WT5500002992(2).wplay	2024-10-8 15:15:32.215	0.011	0.997	-0.041	0.000	0.000	0.000	92.346	-0.615	147.859	80.273	-57.617	131.348	40.2	3.67	-64	13011
15:48:32.592	WT5500002992(2).wplay	2024-10-8 15:15:32.293	0.008	0.997	-0.043	0.000	0.000	0.000	92.340	-0.615	147.854	80.176	-57.520	131.055	40.2	3.67	-64	13011
15:48:32.593	WT5500002992(2).wplay	2024-10-8 15:15:32.315	0.010	0.002	1.006	0.000	0.000	0.000	0.165	-0.489	135.478	93.262	-95.117	-27.539	39.6	3.72	-52	13011
15:48:32.600	WT5500002992(2).wplay	2024-10-8 15:15:32.415	0.012	0.999	-0.040	0.000	0.000	0.000	92.340	-0.621	147.854	80.176	-57.715	131.250	40.1	3.67	-64	13011
15:48:32.605	WT5500002992(2).wplay	2024-10-8 15:15:32.515	0.012	0.994	-0.040	0.000	0.000	0.000	92.340	-0.621	147.854	80.273	-57.617	131.250	40.1	3.67	-64	13011
15:48:32.609	WT5500002992(2).wplay	2024-10-8 15:15:32.593	0.008	0.997	-0.041	0.000	0.000	0.000	92.340	-0.621	147.854	80.273	-57.617	131.250	40.2	3.67	-64	13011
15:48:32.610	WT5500002992(2).wplay	2024-10-8 15:15:32.615	0.010	0.003	1.006	0.000	0.000	0.000	0.170	-0.489	135.478	93.164	-95.020	-27.441	39.7	3.72	-52	13011
15:48:32.618	WT5500002992(2).wplay	2024-10-8 15:15:32.715	0.009	0.998	-0.042	0.000	0.000	0.000	92.340	-0.621	147.859	80.176	-57.324	131.738	40.1	3.67	-64	13011
15:48:32.628	WT5500002992(2).wplay	2024-10-8 15:15:32.815	0.013	1.008	-0.042	0.000	0.000	0.000	92.340	-0.621	147.859	80.371	-57.520	131.348	40.1	3.67	-64	13011
15:48:32.636	WT5500002992(2).wplay	2024-10-8 15:15:32.915	0.011	0.991	-0.040	0.000	0.000	0.000	92.340	-0.621	147.859	80.469	-57.617	131.348	40.1	3.67	-64	13011
15:48:32.643	WT5500002992(2).wplay	2024-10-8 15:15:32.993	0.008	0.998	-0.042	0.000	0.000	0.000	92.340	-0.621	147.854	80.371	-57.520	131.348	40.1	3.67	-64	13011
15:48:32.644	WT5500002992(2).wplay	2024-10-8 15:15:33.15	0.011	0.002	1.009	-0.061	0.000	0.000	0.165	-0.483	135.472	93.457	-95.117	-27.539	39.6	3.72	-55	13011
15:48:32.649	WT5500002992(2).wplay	2024-10-8 15:15:33.93	0.009	1.001	-0.040	0.000	0.000	0.000	92.335	-0.626	147.854	80.469	-57.617	131.348	40.2	3.67	-62	13011
15:48:32.650	WT5500002992(2).wplay	2024-10-8 15:15:33.115	0.011	0.003	1.004	0.000	0.000	0.000	0.165	-0.483	135.472	93.359	-95.215	-27.539	39.6	3.72	-55	13011
15:48:32.659	WT5500002992(2).wplay	2024-10-8 15:15:33.193	0.009	0.997	-0.040	0.000	0.000	0.000	92.335	-0.626	147.849	80.371	-57.520	131.445	40.1	3.67	-62	13011
15:48:32.659	WT5500002992(2).wplay	2024-10-8 15:15:33.215	0.011	0.003	1.005	0.000	0.000	0.000	0.165	-0.483	135.467	93.262	-95.117	-27.539	39.7	3.72	-55	13011
15:48:32.671	WT5500002992(2).wplay	2024-10-8 15:15:33.315	0.011	0.998	-0.041	0.000	0.000	0.000	92.335	-0.626	147.849	80.176	-57.617	131.250	40.2	3.67	-62	13011
15:48:32.686	WT5500002992(2).wplay	2024-10-8 15:15:33.393	0.008	0.999	-0.041	0.000	0.000	0.000	92.335	-0.626	147.849	80.176	-57.812	131.250	40.1	3.67	-62	13011
15:48:32.686	WT5500002992(2).wplay	2024-10-8 15:15:33.415	0.011	0.003	1.005	0.000	0.000	0.000	0.165	-0.483	135.467	93.359	-95.117	-27.441	39.6	3.72	-55	13011
15:48:32.692	WT5500002992(2).wplay	2024-10-8 15:15:33.493	0.008	0.997	-0.041	0.000	0.000	0.000	92.335	-0.626	147.849	80.371	-57.715	131.250	40.2	3.67	-62	13011
15:48:32.693	WT5500002992(2).wplay	2024-10-8 15:15:33.515	0.012	0.003	1.006	0.000	0.000	0.000	0.165	-0.483	135.467	93.262	-95.215	-27.539	39.7	3.72	-55	13011
15:48:32.703	WT5500002992(2).wplay	2024-10-8 15:15:33.615	0.011	0.998	-0.041	0.000	0.000	0.000	92.335	-0.626	147.849	80.176	-57.617	131.445	40.1	3.67	-62	13011
15:48:32.714	WT5500002992(2).wplay	2024-10-8 15:15:33.715	0.011	0.997	-0.041	0.000	0.000	0.000	92.335	-0.626	147.849	80.176	-57.617	131.348	40.2	3.67	-62	13011
15:48:32.715	WT5500002992(2).wplay	2024-10-8 15:15:33.793	0.007	0.991	-0.040	0.000	0.000	0.000	92.335	-0.626	147.849	80.273	-57.617	131.250	40.1	3.67	-62	13011
15:48:32.800	WT5500002992(2).wplay	2024-10-8 15:15:33.815	0.011	0.005	1.007	0.000	0.000	0.000	0.170	-0.478	135.472	93.359	-95.215	-27.441	39.6	3.72	-54	13011
15:48:32.810	WT5500002992(2).wplay	2024-10-8 15:15:33.893	0.010	0.999	-0.042	0.000	0.000	0.000	92.335	-0.626	147.849	80.176	-57.520	131.348	40.2	3.67	-62	13011
15:48:32.811	WT5500002992(2).wplay	2024-10-8 15:15:33.915	0.013	0.003	1.005	0.000	0.000	0.000	0.170	-0.478	135.472	93.262	-95.215	-27.637	39.6	3.72	-54	13011
15:48:32.814	WT5500002992(2).wplay	2024-10-8 15:15:33.993	0.009	0.998	-0.041	0.000	0.000	0.000	92.335	-0.626	147.849	80.273	-57.520	131.348	40.1	3.67	-62	13011
15:48:32.816	WT5500002992(2).wplay	2024-10-8 15:15:34.15	0.011	0.002	1.006	0.000	0.000	0.000	0.170	-0.478	135.472	93.262	-95.312	-27.539	39.6	3.72	-54	13011
15:48:32.820	WT5500002992(2).wplay	2024-10-8 15:15:34.93	0.007	0.997	-0.040	0.000	0.000	0.000	92.335	-0.626	147.854	80.273	-57.617	131.152	40.1	3.67	-63	13011
15:48:32.821	WT5500002992(2).wplay	2024-10-8 15:15:34.115	0.010	0.002	1.004	0.000	0.000	0.000	0.176	-0.472	135.478	93.359	-95.312	-27.344	39.6	3.72	-54	13011
15:48:32.827	WT5500002992(2).wplay	2024-10-8 15:15:34.193	0.007	0.997	-0.041	0.000	0.000	0.000	92.340	-0.626	147.849	80.273	-57.617	131.348	40.1	3.67	-63	13011
15:48:32.828	WT5500002992(2).wplay	2024-10-8 15:15:34.215	0.009	0.002	1.006	0.000	0.000	0.000	0.176	-0.472	135.478	93.262	-95.215	-27.441	39.7	3.72	-54	13011
15:48:32.831	WT5500002992(2).wplay	2024-10-8 15:15:34.293	0.007	1.000	-0.040	0.000	0.000	0.000	92.335	-0.626	147.854	80.176	-57.520	131.348	40.2	3.67	-63	13011
15:48:32.832	WT5500002992(2).wplay	2024-10-8 15:15:34.315	0.009	0.003	1.007	0.000	0.000	0.000	0.176	-0.472	135.478	93.262	-95.215	-27.539	39.7	3.72	-54	13011
15:48:32.840	WT5500002992(2).wplay	2024-10-8 15:15:34.393	0.009	0.998	-0.041	0.000	0.000	0.000	92.340	-0.621	147.854	80.273	-57.617	131.250	40.2	3.67	-63	13011
15:48:32.842	WT5500002992(2).wplay	2024-10-8 15:15:34.415	0.010	0.002	1.009	0.000	0.000	0.000	0.170	-0.472	135.478	93.457	-95.215	-27.539	39.6	3.72	-54	13011
15:48:32.845	WT5500002992(2).wplay	2024-10-8 15:15:34.493	0.008	0.999	-0.040	0.000	0.000	0.000	92.335	-0.621	147.854	80.273	-57.617	131.250	40.1	3.67	-63	13011
15:48:32.848	WT5500002992(2).wplay	2024-10-8 15:15:34.515	0.010	0.005	1.005	0.000	0.000	0.000	0.176	-0.472	135.478	93.359	-95.215	-27.441	39.6	3.72	-54	13011
15:48:32.856	WT5500002992(2).wplay	2024-10-8 15:15:34.593	0.008	0.997	-0.042	0.000	0.000	0.000	92.340	-0.621	147.854	80.371	-58.105	131.738	40.1	3.67	-63	13011
